1.000e+00	mua, absorption coefficient [1/cm]
100.0000	mus, scattering coefficient [1/cm]
0.9000	g, anisotropy [-]
1.3300	n1, refractive index of tissue
1.3300	n2, refractive index of outside medium
2	mcflag
0.0000	radius, radius of flat beam or 1/e radius of Gaussian beam [cm]
0.0000	waist, 1/e waist of focus [cm]
0.0199	xs, x position of isotropic source [cm]
0.0000	ys, y
0.0198	zs, z
200	NR
200	NZ
0.00010	dr
0.00010	dz
1.0e+02	Nphotons
0.000000e+00	Specular reflectance
5.748334e-01	Absorbed fraction
4.251756e-01	Escaping fraction
0.0	0.00007	0.00016	0.00025	0.00035	0.00045	0.00055	0.00065	0.00075	0.00085	0.00095	0.00105	0.00115	0.00125	0.00135	0.00145	0.00155	0.00165	0.00175	0.00185	0.00195	0.00205	0.00215	0.00225	0.00235	0.00245	0.00255	0.00265	0.00275	0.00285	0.00295	0.00305	0.00315	0.00325	0.00335	0.00345	0.00355	0.00365	0.00375	0.00385	0.00395	0.00405	0.00415	0.00425	0.00435	0.00445	0.00455	0.00465	0.00475	0.00485	0.00495	0.00505	0.00515	0.00525	0.00535	0.00545	0.00555	0.00565	0.00575	0.00585	0.00595	0.00605	0.00615	0.00625	0.00635	0.00645	0.00655	0.00665	0.00675	0.00685	0.00695	0.00705	0.00715	0.00725	0.00735	0.00745	0.00755	0.00765	0.00775	0.00785	0.00795	0.00805	0.00815	0.00825	0.00835	0.00845	0.00855	0.00865	0.00875	0.00885	0.00895	0.00905	0.00915	0.00925	0.00935	0.00945	0.00955	0.00965	0.00975	0.00985	0.00995	0.01005	0.01015	0.01025	0.01035	0.01045	0.01055	0.01065	0.01075	0.01085	0.01095	0.01105	0.01115	0.01125	0.01135	0.01145	0.01155	0.01165	0.01175	0.01185	0.01195	0.01205	0.01215	0.01225	0.01235	0.01245	0.01255	0.01265	0.01275	0.01285	0.01295	0.01305	0.01315	0.01325	0.01335	0.01345	0.01355	0.01365	0.01375	0.01385	0.01395	0.01405	0.01415	0.01425	0.01435	0.01445	0.01455	0.01465	0.01475	0.01485	0.01495	0.01505	0.01515	0.01525	0.01535	0.01545	0.01555	0.01565	0.01575	0.01585	0.01595	0.01605	0.01615	0.01625	0.01635	0.01645	0.01655	0.01665	0.01675	0.01685	0.01695	0.01705	0.01715	0.01725	0.01735	0.01745	0.01755	0.01765	0.01775	0.01785	0.01795	0.01805	0.01815	0.01825	0.01835	0.01845	0.01855	0.01865	0.01875	0.01885	0.01895	0.01905	0.01915	0.01925	0.01935	0.01945	0.01955	0.01965	0.01975	0.01985	0.01995
0.0	7.455215e+02	2.704542e+02	1.402131e+02	1.055743e+02	8.587609e+01	7.145966e+01	6.330410e+01	5.685367e+01	4.390596e+01	3.627186e+01	3.591321e+01	3.195714e+01	2.969543e+01	2.980248e+01	2.991209e+01	2.561264e+01	2.459281e+01	2.347186e+01	2.227698e+01	2.103441e+01	2.055819e+01	2.042591e+01	1.917964e+01	1.854202e+01	1.706468e+01	1.650874e+01	1.618098e+01	1.670148e+01	1.596739e+01	1.562798e+01	1.426260e+01	1.304358e+01	1.234062e+01	1.218676e+01	1.119380e+01	1.110921e+01	1.136173e+01	1.046404e+01	9.995917e+00	9.747830e+00	9.418173e+00	8.865790e+00	8.986990e+00	9.148595e+00	9.219993e+00	9.211155e+00	8.821960e+00	8.422554e+00	8.007727e+00	7.983416e+00	7.898898e+00	7.681662e+00	7.497009e+00	7.572566e+00	7.454647e+00	7.354372e+00	7.305458e+00	7.223367e+00	7.259064e+00	7.111255e+00	6.792199e+00	6.628456e+00	6.546619e+00	6.313950e+00	6.114155e+00	6.057106e+00	5.985152e+00	5.990584e+00	5.834563e+00	5.752466e+00	5.674582e+00	5.346334e+00	5.317918e+00	5.193386e+00	5.118626e+00	4.954798e+00	4.958618e+00	4.905345e+00	5.117768e+00	4.655208e+00	4.578160e+00	4.665719e+00	4.630109e+00	4.633273e+00	4.713129e+00	4.412252e+00	4.234746e+00	4.187627e+00	4.261986e+00	4.188063e+00	4.130627e+00	3.892874e+00	3.933561e+00	3.648389e+00	3.587364e+00	3.569871e+00	3.521016e+00	3.560941e+00	3.552771e+00	3.525227e+00	3.468530e+00	3.456723e+00	3.477562e+00	3.414141e+00	3.406179e+00	3.453969e+00	3.381914e+00	3.234775e+00	3.182063e+00	3.036471e+00	3.113990e+00	2.905015e+00	2.948458e+00	2.952443e+00	2.924061e+00	2.933404e+00	3.045055e+00	2.954997e+00	2.984247e+00	2.914522e+00	2.854964e+00	2.931092e+00	2.922240e+00	2.978086e+00	2.925098e+00	2.848765e+00	2.740343e+00	2.691521e+00	2.688943e+00	2.730181e+00	2.677244e+00	2.626724e+00	2.562373e+00	2.513129e+00	2.438470e+00	2.478343e+00	2.518233e+00	2.471504e+00	2.544980e+00	2.543922e+00	2.542793e+00	2.443668e+00	2.383312e+00	2.356415e+00	2.280811e+00	2.107826e+00	2.144642e+00	2.153224e+00	2.143541e+00	2.169441e+00	2.316213e+00	2.026444e+00	1.963975e+00	1.898180e+00	1.831573e+00	1.890842e+00	1.838632e+00	1.780249e+00	1.778428e+00	1.781398e+00	1.760571e+00	1.760039e+00	1.706418e+00	1.675726e+00	1.726173e+00	1.715213e+00	1.700124e+00	1.594037e+00	1.526027e+00	1.532092e+00	1.522827e+00	1.525567e+00	1.510282e+00	1.531657e+00	1.472989e+00	1.512817e+00	1.459138e+00	1.465016e+00	1.437594e+00	1.474826e+00	1.451342e+00	1.410399e+00	1.416597e+00	1.402013e+00	1.392269e+00	1.389238e+00	1.428174e+00	1.423922e+00	1.361893e+00	1.302275e+00	1.283693e+00	1.241373e+00	1.254824e+00	1.269224e+00	1.211575e+00	1.211874e+00	1.162879e+00	1.210407e+00	1.188244e+00	2.075984e+02
0.00005	 3.692710e+03	 3.176113e+03	 1.497416e+03	 5.843360e+02	 6.374186e+02	 4.610321e+02	 1.718928e+02	 4.503840e+02	 2.689074e+02	 2.280318e+02	 1.612798e+02	 1.046822e+02	 6.563079e+01	 4.378779e+01	 4.368982e+01	 5.032684e+01	 4.659000e+01	 5.825408e+01	 5.956141e+01	 5.180980e+01	 3.520387e+01	 3.820583e+01	 5.824364e+01	 7.035195e+01	 7.690496e+01	 6.023470e+01	 3.700138e+01	 3.147868e+01	 3.043907e+01	 2.780112e+01	 3.835667e+01	 3.236364e+01	 2.695244e+01	 2.766968e+01	 3.490241e+01	 2.877054e+01	 2.630982e+01	 1.787686e+01	 2.337060e+01	 1.276150e+01	 2.005557e+01	 1.400389e+01	 1.491629e+01	 1.425021e+01	 2.353583e+01	 2.227557e+01	 2.747887e+01	 2.504596e+01	 2.739818e+01	 2.384031e+01	 2.157611e+01	 1.860938e+01	 1.400641e+01	 1.474297e+01	 1.981906e+01	 1.700716e+01	 2.275740e+01	 1.529758e+01	 1.859085e+01	 1.328587e+01	 1.482396e+01	 1.601094e+01	 1.710206e+01	 1.704205e+01	 1.476381e+01	 1.444485e+01	 1.190755e+01	 1.449747e+01	 1.277237e+01	 1.122870e+01	 1.151322e+01	 1.034735e+01	 1.346009e+01	 1.312709e+01	 1.312781e+01	 1.900991e+01	 1.488658e+01	 1.248129e+01	 1.262828e+01	 8.973374e+00	 9.168428e+00	 1.185765e+01	 1.093430e+01	 1.292988e+01	 1.522151e+01	 1.169081e+01	 1.064838e+01	 9.610155e+00	 9.100970e+00	 1.031433e+01	 9.940195e+00	 9.924562e+00	 8.324255e+00	 4.731877e+00	 8.474454e+00	 7.175296e+00	 5.478562e+00	 8.841784e+00	 8.263521e+00	 9.379925e+00	 6.527588e+00	 5.784666e+00	 4.287280e+00	 6.490437e+00	 6.572883e+00	 6.980697e+00	 6.698636e+00	 6.129066e+00	 8.832704e+00	 6.210169e+00	 6.574063e+00	 5.390571e+00	 5.808440e+00	 7.317839e+00	 5.977352e+00	 6.597383e+00	 6.372286e+00	 5.551282e+00	 4.961063e+00	 4.154879e+00	 5.373957e+00	 4.572049e+00	 4.167825e+00	 7.925015e+00	 4.769582e+00	 5.864301e+00	 5.081328e+00	 9.282414e+00	 8.945812e+00	 7.305864e+00	 7.823328e+00	 5.994560e+00	 5.214988e+00	 6.564409e+00	 7.041548e+00	 5.166426e+00	 4.833755e+00	 4.794086e+00	 4.839431e+00	 5.142515e+00	 3.539190e+00	 5.926875e+00	 3.766276e+00	 4.431237e+00	 5.283203e+00	 5.320018e+00	 4.268298e+00	 4.220596e+00	 5.377817e+00	 6.504931e+00	 4.924596e+00	 4.490212e+00	 3.652483e+00	 4.044479e+00	 3.741694e+00	 5.289726e+00	 3.691264e+00	 4.116468e+00	 2.952766e+00	 3.081897e+00	 2.872264e+00	 3.359985e+00	 4.541844e+00	 7.193516e+00	 4.720148e+00	 3.642936e+00	 3.911002e+00	 2.062668e+00	 2.566308e+00	 2.394265e+00	 2.807938e+00	 2.636551e+00	 2.821569e+00	 3.070244e+00	 2.908978e+00	 2.488290e+00	 4.816836e+00	 4.530689e+00	 3.091459e+00	 4.605580e+00	 3.651814e+00	 4.733038e+00	 3.722874e+00	 2.585646e+00	 3.197296e+00	 2.647323e+00	 2.527172e+00	 3.542886e+00	 3.367516e+00	 2.886574e+00	 2.747948e+00	 2.312669e+00	 3.166963e+00	 2.573123e+00	 2.976046e+00	 2.785038e+00	 3.240307e+00	 2.660835e+00	 1.985888e+00	 5.355111e+02
0.00015	 2.332070e+03	 7.864084e+02	 6.689741e+02	 3.867906e+02	 5.447802e+02	 3.168482e+02	 1.281444e+02	 1.792703e+02	 1.662103e+02	 1.753240e+02	 1.331345e+02	 1.002717e+02	 8.255259e+01	 3.633151e+01	 3.205023e+01	 4.011171e+01	 3.473377e+01	 3.361567e+01	 4.152929e+01	 3.563614e+01	 2.552587e+01	 3.281182e+01	 6.021083e+01	 6.588499e+01	 7.548915e+01	 5.255674e+01	 4.120895e+01	 3.365588e+01	 3.170224e+01	 3.231573e+01	 3.959107e+01	 3.851599e+01	 2.583518e+01	 2.434371e+01	 3.309650e+01	 2.441151e+01	 2.605804e+01	 2.118782e+01	 2.117208e+01	 1.727619e+01	 2.107213e+01	 2.835115e+01	 1.708569e+01	 1.323999e+01	 1.593615e+01	 1.937378e+01	 2.753010e+01	 2.241444e+01	 1.879344e+01	 1.769411e+01	 1.688913e+01	 1.633836e+01	 1.190598e+01	 1.226271e+01	 1.461005e+01	 1.774459e+01	 2.048391e+01	 1.348583e+01	 1.618921e+01	 1.203345e+01	 1.159529e+01	 1.584156e+01	 1.554980e+01	 2.033265e+01	 1.520287e+01	 1.653367e+01	 1.359617e+01	 1.714002e+01	 1.298085e+01	 1.408100e+01	 1.197386e+01	 1.121171e+01	 1.281226e+01	 1.712647e+01	 1.786159e+01	 1.821679e+01	 1.322406e+01	 1.019350e+01	 1.348753e+01	 1.236612e+01	 1.042404e+01	 1.167151e+01	 9.242618e+00	 1.024906e+01	 1.790572e+01	 1.074555e+01	 1.034105e+01	 1.060260e+01	 9.565397e+00	 8.189038e+00	 8.995577e+00	 1.027155e+01	 9.928894e+00	 5.482620e+00	 8.686346e+00	 5.086435e+00	 6.004471e+00	 7.912445e+00	 6.373327e+00	 8.333532e+00	 6.347457e+00	 5.421858e+00	 6.655865e+00	 8.385519e+00	 1.086286e+01	 8.819383e+00	 8.164846e+00	 7.902414e+00	 9.350663e+00	 6.848761e+00	 6.337250e+00	 5.422347e+00	 5.274225e+00	 5.944722e+00	 6.664452e+00	 6.155844e+00	 6.847321e+00	 6.160652e+00	 5.743725e+00	 6.273818e+00	 5.907519e+00	 4.572925e+00	 5.066488e+00	 6.782236e+00	 5.414716e+00	 4.914857e+00	 4.681708e+00	 8.033308e+00	 6.445487e+00	 7.255619e+00	 8.368424e+00	 6.355550e+00	 6.652532e+00	 7.295303e+00	 6.152230e+00	 6.005380e+00	 6.045659e+00	 4.429653e+00	 4.925759e+00	 5.875996e+00	 4.150914e+00	 5.782473e+00	 3.884059e+00	 5.125423e+00	 5.274896e+00	 5.133027e+00	 4.713640e+00	 5.083133e+00	 5.721533e+00	 6.911118e+00	 5.213050e+00	 5.202841e+00	 4.435687e+00	 4.675330e+00	 4.559290e+00	 5.227582e+00	 4.034492e+00	 3.817059e+00	 2.930266e+00	 3.452351e+00	 3.043871e+00	 3.858008e+00	 4.938835e+00	 6.099966e+00	 4.804880e+00	 3.656330e+00	 3.608826e+00	 3.107957e+00	 2.997486e+00	 2.324985e+00	 3.153277e+00	 3.655022e+00	 3.163943e+00	 2.702685e+00	 3.642180e+00	 3.329714e+00	 4.495286e+00	 5.207695e+00	 6.289115e+00	 3.415855e+00	 3.500104e+00	 3.602351e+00	 4.338728e+00	 4.131571e+00	 3.684019e+00	 4.476774e+00	 3.372402e+00	 4.660487e+00	 4.447340e+00	 3.991473e+00	 2.814250e+00	 1.975920e+00	 2.404399e+00	 2.530025e+00	 2.904747e+00	 3.124574e+00	 3.234240e+00	 2.665849e+00	 2.334536e+00	 5.214694e+02
0.00025	 1.262357e+03	 4.737586e+02	 4.080594e+02	 2.345731e+02	 4.777630e+02	 3.287999e+02	 1.280225e+02	 1.529912e+02	 1.432503e+02	 1.514544e+02	 1.502675e+02	 1.073451e+02	 8.650548e+01	 6.673675e+01	 7.708077e+01	 8.662620e+01	 8.901152e+01	 8.918150e+01	 9.818977e+01	 6.172304e+01	 5.128136e+01	 4.479807e+01	 6.367086e+01	 7.104329e+01	 7.236500e+01	 5.706027e+01	 4.125921e+01	 4.440303e+01	 3.422937e+01	 4.133608e+01	 4.102352e+01	 4.211010e+01	 4.383423e+01	 4.444281e+01	 4.506403e+01	 4.089767e+01	 3.214630e+01	 1.798520e+01	 2.062159e+01	 1.825356e+01	 1.859151e+01	 3.125056e+01	 2.492453e+01	 1.897498e+01	 1.942461e+01	 2.914607e+01	 3.293243e+01	 2.681860e+01	 2.468168e+01	 2.381244e+01	 1.872581e+01	 1.768268e+01	 1.073947e+01	 1.557873e+01	 1.428903e+01	 1.760660e+01	 2.093734e+01	 1.364289e+01	 1.401359e+01	 1.144639e+01	 1.048667e+01	 1.473671e+01	 1.397697e+01	 2.038578e+01	 1.743985e+01	 1.516415e+01	 1.334288e+01	 1.632392e+01	 1.401183e+01	 1.190741e+01	 1.257941e+01	 1.129460e+01	 1.048692e+01	 1.530020e+01	 1.672828e+01	 1.896541e+01	 1.485330e+01	 1.812902e+01	 1.463268e+01	 1.098502e+01	 1.094292e+01	 1.106579e+01	 1.073753e+01	 9.628548e+00	 1.511919e+01	 1.176676e+01	 9.191014e+00	 1.050292e+01	 8.347935e+00	 7.311863e+00	 8.421154e+00	 1.050094e+01	 9.801180e+00	 4.807909e+00	 6.845424e+00	 5.334510e+00	 7.173648e+00	 9.915217e+00	 1.002912e+01	 1.124777e+01	 9.769957e+00	 7.039547e+00	 9.583057e+00	 8.244734e+00	 1.093166e+01	 1.017363e+01	 7.415830e+00	 9.612211e+00	 7.739663e+00	 7.372198e+00	 6.756352e+00	 7.146673e+00	 5.205883e+00	 6.159357e+00	 6.105428e+00	 6.846413e+00	 6.757328e+00	 6.431193e+00	 6.371060e+00	 6.383440e+00	 6.085479e+00	 5.184713e+00	 5.250235e+00	 8.016044e+00	 5.779030e+00	 5.988620e+00	 6.138350e+00	 8.783722e+00	 6.828661e+00	 7.460274e+00	 8.018729e+00	 6.271728e+00	 6.853238e+00	 7.463560e+00	 6.185207e+00	 5.711413e+00	 5.804923e+00	 3.850874e+00	 4.953097e+00	 5.187391e+00	 3.610525e+00	 5.736711e+00	 3.697267e+00	 5.067243e+00	 5.234344e+00	 5.486549e+00	 5.160082e+00	 5.357151e+00	 5.437741e+00	 5.899098e+00	 4.428919e+00	 4.137606e+00	 3.678072e+00	 4.879302e+00	 4.338173e+00	 5.843478e+00	 4.474314e+00	 4.104036e+00	 3.074074e+00	 2.941306e+00	 3.318464e+00	 4.319257e+00	 4.349143e+00	 6.256249e+00	 7.092619e+00	 5.495563e+00	 5.183165e+00	 2.912564e+00	 3.758500e+00	 2.925693e+00	 3.172017e+00	 3.657486e+00	 4.029777e+00	 3.326815e+00	 4.112434e+00	 4.256418e+00	 5.458827e+00	 5.114190e+00	 6.173907e+00	 3.015756e+00	 3.778990e+00	 2.923480e+00	 2.885388e+00	 2.511055e+00	 3.078390e+00	 3.995054e+00	 4.179940e+00	 5.229131e+00	 4.520543e+00	 4.289343e+00	 3.182672e+00	 2.314238e+00	 2.707895e+00	 2.603140e+00	 2.651545e+00	 3.010248e+00	 2.866934e+00	 2.667080e+00	 2.062875e+00	 5.109797e+02
0.00035	 1.871845e+01	 2.104992e+02	 2.522255e+02	 1.890976e+02	 2.377876e+02	 3.983604e+02	 9.926169e+01	 1.305487e+02	 7.576550e+01	 1.106024e+02	 1.259092e+02	 1.200687e+02	 1.182234e+02	 7.939159e+01	 7.782889e+01	 9.913214e+01	 9.534277e+01	 9.599341e+01	 3.041589e+02	 8.962267e+01	 5.420717e+01	 3.845166e+01	 5.548360e+01	 6.800696e+01	 6.898836e+01	 6.658738e+01	 8.869243e+01	 4.019006e+01	 3.264052e+01	 4.829632e+01	 4.216041e+01	 4.272416e+01	 4.617758e+01	 4.068763e+01	 3.074782e+01	 3.052642e+01	 4.441415e+01	 1.607691e+01	 1.730473e+01	 2.162374e+01	 2.203528e+01	 2.988546e+01	 2.527642e+01	 2.338245e+01	 2.513730e+01	 2.614510e+01	 3.072612e+01	 2.663523e+01	 2.141880e+01	 2.528097e+01	 1.698660e+01	 1.514284e+01	 1.320344e+01	 1.610414e+01	 1.251980e+01	 1.592846e+01	 1.720068e+01	 1.288342e+01	 1.442983e+01	 1.271315e+01	 1.335866e+01	 1.813650e+01	 1.735152e+01	 2.310357e+01	 1.625768e+01	 1.717969e+01	 1.601954e+01	 1.988755e+01	 1.511993e+01	 1.455635e+01	 9.620050e+00	 9.355376e+00	 1.066403e+01	 1.661929e+01	 1.603266e+01	 2.161087e+01	 1.740202e+01	 1.799301e+01	 1.300021e+01	 9.949179e+00	 1.055975e+01	 1.145599e+01	 1.275350e+01	 1.158104e+01	 1.911111e+01	 1.319822e+01	 1.237170e+01	 1.146768e+01	 1.077923e+01	 7.589625e+00	 8.248110e+00	 9.159611e+00	 7.322554e+00	 4.885228e+00	 6.611070e+00	 5.621895e+00	 7.472587e+00	 9.367144e+00	 9.770633e+00	 1.303584e+01	 9.091998e+00	 5.645229e+00	 6.351806e+00	 9.907174e+00	 1.285470e+01	 1.064605e+01	 9.791142e+00	 1.161810e+01	 9.629084e+00	 7.561545e+00	 8.041679e+00	 6.178402e+00	 5.629341e+00	 5.697857e+00	 5.398731e+00	 7.003336e+00	 6.554005e+00	 7.187297e+00	 7.184079e+00	 7.509151e+00	 7.453442e+00	 5.950855e+00	 5.798825e+00	 7.953737e+00	 5.694108e+00	 6.942517e+00	 6.699048e+00	 6.765612e+00	 7.113031e+00	 6.661709e+00	 7.353203e+00	 5.762748e+00	 6.444900e+00	 6.876900e+00	 6.265117e+00	 5.064191e+00	 6.195141e+00	 4.627924e+00	 5.360514e+00	 5.920644e+00	 5.773091e+00	 6.142701e+00	 4.739697e+00	 4.490199e+00	 5.863191e+00	 7.235695e+00	 6.167635e+00	 5.285033e+00	 5.205233e+00	 5.483517e+00	 4.623162e+00	 4.065236e+00	 4.454546e+00	 4.615733e+00	 4.074256e+00	 5.427041e+00	 5.621440e+00	 4.604055e+00	 9.499214e+00	 5.169030e+00	 4.498315e+00	 4.902910e+00	 5.022730e+00	 6.247529e+00	 6.204568e+00	 5.016622e+00	 4.891991e+00	 2.821956e+00	 3.705774e+00	 2.479957e+00	 3.380913e+00	 3.691663e+00	 4.574973e+00	 3.539249e+00	 4.896567e+00	 5.220192e+00	 5.931525e+00	 4.955105e+00	 6.455789e+00	 2.890320e+00	 3.535273e+00	 3.542715e+00	 3.337760e+00	 2.513277e+00	 3.342302e+00	 4.041339e+00	 4.100360e+00	 5.153911e+00	 4.691071e+00	 4.108511e+00	 3.231660e+00	 2.060949e+00	 2.682533e+00	 2.472220e+00	 2.643453e+00	 2.110053e+00	 3.457763e+00	 2.521907e+00	 2.164507e+00	 5.176562e+02
0.00045	 2.327283e+01	 1.448017e+02	 2.070027e+02	 1.248948e+02	 2.076278e+02	 3.344760e+02	 9.646479e+01	 1.201896e+02	 5.939848e+01	 6.461294e+01	 8.851839e+01	 1.061787e+02	 3.589394e+02	 1.577839e+02	 1.021142e+02	 8.607690e+01	 7.617490e+01	 7.655283e+01	 1.559920e+02	 1.013297e+02	 4.203121e+01	 3.620194e+01	 5.914489e+01	 6.980620e+01	 5.992247e+01	 7.445780e+01	 8.112841e+01	 4.992444e+01	 3.642103e+01	 4.517665e+01	 4.092198e+01	 4.163402e+01	 4.787233e+01	 4.121578e+01	 4.061080e+01	 3.552319e+01	 3.913976e+01	 1.628794e+01	 1.959425e+01	 1.857977e+01	 2.190406e+01	 2.985385e+01	 2.380484e+01	 2.022399e+01	 2.400540e+01	 2.718580e+01	 3.010062e+01	 2.954783e+01	 2.690432e+01	 2.621496e+01	 2.243573e+01	 1.477874e+01	 1.321886e+01	 1.457880e+01	 1.228146e+01	 1.402442e+01	 2.118636e+01	 1.643550e+01	 1.590983e+01	 1.286039e+01	 1.233422e+01	 1.679201e+01	 1.553907e+01	 2.220246e+01	 1.687483e+01	 1.582271e+01	 1.682694e+01	 1.857847e+01	 1.313047e+01	 1.319227e+01	 9.153128e+00	 1.000857e+01	 1.218737e+01	 1.505810e+01	 1.543418e+01	 2.125085e+01	 1.712587e+01	 1.694166e+01	 1.510375e+01	 1.112174e+01	 1.102388e+01	 1.397026e+01	 1.343115e+01	 1.253770e+01	 1.934170e+01	 1.401612e+01	 1.011091e+01	 9.649775e+00	 8.175582e+00	 7.949226e+00	 7.510829e+00	 7.407461e+00	 6.572577e+00	 5.716613e+00	 7.259430e+00	 7.826255e+00	 6.565834e+00	 1.012647e+01	 1.096663e+01	 1.340651e+01	 1.015954e+01	 7.514382e+00	 8.982627e+00	 8.384080e+00	 1.089793e+01	 8.701007e+00	 9.546531e+00	 1.121421e+01	 9.084115e+00	 8.618381e+00	 8.861470e+00	 6.211095e+00	 5.616247e+00	 6.634414e+00	 5.841745e+00	 7.008812e+00	 7.437921e+00	 6.583484e+00	 5.523206e+00	 6.508846e+00	 6.126999e+00	 5.577877e+00	 5.703478e+00	 7.557693e+00	 5.228579e+00	 6.372877e+00	 5.074619e+00	 5.751728e+00	 6.886983e+00	 6.685455e+00	 8.339884e+00	 6.699685e+00	 5.921809e+00	 7.308825e+00	 6.369680e+00	 5.647607e+00	 5.885534e+00	 3.902429e+00	 4.943856e+00	 5.882996e+00	 5.272773e+00	 5.372123e+00	 5.172511e+00	 4.397344e+00	 5.728834e+00	 7.019828e+00	 6.577337e+00	 5.058075e+00	 5.208702e+00	 5.347764e+00	 4.833237e+00	 5.786088e+00	 4.922668e+00	 4.441540e+00	 4.173334e+00	 4.369103e+00	 4.744623e+00	 4.882389e+00	 8.741930e+00	 5.325359e+00	 4.474267e+00	 4.829697e+00	 5.904040e+00	 5.815431e+00	 5.166750e+00	 5.461179e+00	 5.618947e+00	 4.252423e+00	 3.286270e+00	 2.374408e+00	 3.019173e+00	 3.218236e+00	 3.535138e+00	 3.022198e+00	 4.233712e+00	 6.066628e+00	 5.852024e+00	 4.827268e+00	 5.715560e+00	 3.600737e+00	 3.262258e+00	 3.254312e+00	 3.100484e+00	 2.722665e+00	 3.082207e+00	 3.894183e+00	 3.977571e+00	 5.234515e+00	 4.368666e+00	 3.955128e+00	 3.443101e+00	 2.274142e+00	 2.672366e+00	 2.642748e+00	 2.942445e+00	 2.124039e+00	 2.674355e+00	 3.047214e+00	 2.565554e+00	 5.150585e+02
0.00055	 7.659289e+01	 1.300778e+02	 2.116106e+02	 7.391881e+01	 9.764797e+01	 2.592748e+02	 9.051214e+01	 1.062848e+02	 8.368335e+01	 9.504047e+01	 9.766930e+01	 1.016975e+02	 1.929559e+02	 1.651263e+02	 1.119924e+02	 7.685019e+01	 3.161694e+02	 1.082923e+02	 1.078531e+02	 7.639298e+01	 4.688295e+01	 3.569307e+01	 6.367449e+01	 6.355583e+01	 8.277380e+01	 9.342416e+01	 8.951927e+01	 4.387490e+01	 4.266275e+01	 4.874131e+01	 5.040949e+01	 4.728600e+01	 4.488691e+01	 4.437426e+01	 3.673309e+01	 2.965522e+01	 4.075947e+01	 1.672473e+01	 2.215323e+01	 2.058180e+01	 2.227048e+01	 2.550705e+01	 2.484810e+01	 2.004104e+01	 2.623672e+01	 2.887351e+01	 3.186832e+01	 2.974117e+01	 2.167107e+01	 1.883568e+01	 1.650160e+01	 1.321274e+01	 1.363435e+01	 1.677040e+01	 1.344414e+01	 1.670551e+01	 2.157994e+01	 1.805366e+01	 1.677696e+01	 1.449003e+01	 1.473495e+01	 1.734821e+01	 1.733782e+01	 2.272030e+01	 1.609676e+01	 1.688353e+01	 1.387490e+01	 1.444678e+01	 1.392987e+01	 1.411551e+01	 9.846998e+00	 9.568463e+00	 1.257261e+01	 1.587679e+01	 1.343419e+01	 1.892320e+01	 1.677084e+01	 1.685799e+01	 1.298239e+01	 1.281416e+01	 1.001074e+01	 1.618731e+01	 1.316939e+01	 1.058236e+01	 2.257275e+01	 1.481881e+01	 8.398607e+00	 8.466744e+00	 8.700176e+00	 7.434456e+00	 8.536310e+00	 9.123942e+00	 6.677122e+00	 5.349567e+00	 7.878887e+00	 8.878392e+00	 6.745894e+00	 1.128929e+01	 1.182769e+01	 1.243000e+01	 9.003381e+00	 8.114388e+00	 8.926094e+00	 7.911386e+00	 1.139782e+01	 8.656282e+00	 8.087665e+00	 8.924202e+00	 9.424349e+00	 9.020974e+00	 7.345371e+00	 6.339452e+00	 5.341382e+00	 7.023227e+00	 5.745981e+00	 7.347361e+00	 1.194176e+01	 8.452169e+00	 6.958412e+00	 6.562726e+00	 5.767758e+00	 5.684924e+00	 5.753725e+00	 7.931837e+00	 4.572408e+00	 6.065250e+00	 4.834720e+00	 5.495611e+00	 6.368761e+00	 7.251571e+00	 8.615318e+00	 7.491530e+00	 7.695215e+00	 7.359536e+00	 5.511852e+00	 6.324051e+00	 5.082265e+00	 3.900685e+00	 4.895616e+00	 5.401262e+00	 4.912396e+00	 6.201399e+00	 5.638163e+00	 4.881309e+00	 6.099941e+00	 6.376569e+00	 6.743695e+00	 7.381685e+00	 5.714325e+00	 5.480751e+00	 4.960906e+00	 5.813298e+00	 5.313261e+00	 5.358694e+00	 4.337653e+00	 5.543839e+00	 4.375147e+00	 4.200057e+00	 8.112759e+00	 5.765642e+00	 4.123681e+00	 4.802238e+00	 5.929090e+00	 5.906133e+00	 5.928502e+00	 6.276133e+00	 5.216626e+00	 3.521881e+00	 3.790579e+00	 2.468003e+00	 2.965680e+00	 3.084932e+00	 3.223019e+00	 2.854804e+00	 4.353964e+00	 5.514697e+00	 5.636556e+00	 4.121157e+00	 3.266099e+00	 3.128274e+00	 3.787375e+00	 3.210882e+00	 2.952027e+00	 3.105312e+00	 2.925650e+00	 3.866591e+00	 3.157736e+00	 4.030574e+00	 3.502453e+00	 3.420743e+00	 2.891534e+00	 2.481910e+00	 2.931040e+00	 3.040826e+00	 3.557877e+00	 2.582774e+00	 2.896566e+00	 3.080111e+00	 3.055951e+00	 5.129007e+02
